Ticker,Company Name,Industry,Market Price,Market Cap,Market Currency,EBIT/Market Cap,ROIC,D/P,Total Debt/Common Equity,Combined_rank
301509.SZ,KINGCHEM (LIAONING,Drug Manufacturers - Specialty & Generic,31.48,3791671552.0,CNY,0.05528787015832745,0.09633868632596969,0.018138500635324014,0.005376229328322471,2543.0
002216.SZ,SANQUAN FOOD CO,Packaged Foods,11.81,10383163392.0,CNY,0.05845224586060334,0.12110214019483409,0.02540220152413209,0.14756731743076545,2543.0
603989.SS,HUNAN AIHUA GROUP CO LTD,Electronic Components,14.16,5680014848.0,CNY,0.07382970525115078,0.11424552897643854,0.018714689265536724,0.1588302432938882,2545.0
002588.SZ,STANLEY AGRICULTUR,Agricultural Inputs,8.46,9744990208.0,CNY,0.07769427650511604,0.0948661325033914,0.030732860520094562,0.16981704924918015,2548.0
603288.SS,FOSHAN HAITIAN FLAVOURING AND F,Packaged Foods,42.38,237743341568.0,CNY,0.028820919019598188,0.21945953545012134,0.02029259084473808,0.012494617243737459,2550.0
003000.SZ,JINZAI FOOD GROUP,Packaged Foods,13.84,6240373248.0,CNY,0.05268189675439105,0.1909817212561004,0.02167630057803468,0.21882171845287318,2551.0
603992.SS,XIAMEN SOLEX HIGH-TECH INDUSTRI,Building Products & Equipment,21.92,9580661760.0,CNY,0.04865012073132618,0.1337305831638437,0.02417883211678832,0.10268410223406177,2553.0
603102.SS,WEIHAI BAIHE BIOLOGY TECHNOLOGI,Packaged Foods,41.42,2659569920.0,CNY,0.05577044442208157,0.09236093340957043,0.018107194591984548,0.00012346782807391861,2556.0
000517.SZ,RONGAN PROPERTY CO,Real Estate - Development,1.94,6176805376.0,CNY,0.2500453397481304,0.11466958841410481,0.16494845360824742,0.7385733502495986,2557.0
603897.SS,ZHEJIANG GRANDWALL ELECTRIC SCI,Electrical Equipment & Parts,24.21,4997815296.0,CNY,0.07987533484670835,0.11235829998489998,0.09087154068566708,0.389109257333675,2561.0
301280.SZ,ZHEJIANG ZUCH TECH,Electronic Components,57.84,5650973696.0,CNY,0.04291230112637918,0.1308893193410064,0.02074688796680498,0.03351845871270085,2565.0
002782.SZ,SHENZHEN CLICK TEC,Electrical Equipment & Parts,11.97,5898923520.0,CNY,0.04956401860419441,0.1454771183326839,0.012531328320802004,0.05781275807056188,2569.0
300982.SZ,SUWEN ELECTRIC ENE,Utilities - Regulated Electric,15.52,3212096768.0,CNY,0.08033769886412091,0.07893753419911195,0.022551546391752577,0.04839455582928545,2570.0
002273.SZ,ZHEJIANG QUARTZ CR,Electronic Components,18.75,26074312704.0,CNY,0.04351487394051006,0.12452960561422463,0.016,0.01165124147768406,2570.0
300726.SZ,ZHUZHOU HONGDA ELE,Electronic Components,35.17,14484412416.0,CNY,0.044600765368734446,0.13505144897199292,0.008529997156667614,0.003254659888239275,2572.0
603883.SS,LBX PHARMACY CHAIN JOINT STOCK ,Pharmaceutical Retailers,19.05,14479827968.0,CNY,0.10624181553812229,0.17325179356361078,0.043989501312335956,0.7510532303960896,2574.0
600741.SS,HUAYU AUTOMOTIVE SYSTEMS CO LTD,Auto Parts,16.39,51673075712.0,CNY,0.12423420044569125,0.08943870046582476,0.045759609517998776,0.3471728983616982,2575.0
001359.SZ,PAMICA TECH CO,Specialty Chemicals,31.6,5861895168.0,CNY,0.04200214905651483,0.13386641800779123,0.011392405063291138,0.004524673109311902,2575.0
603568.SS,ZHEJIANG WEIMING ENVIRONMENT PR,Waste Management,18.9,32217884672.0,CNY,0.10632152875750414,0.17258883886942408,0.025396825396825397,0.5225328869126306,2576.0
002249.SZ,ZHONGSHAN BROAD OC,Auto Parts,6.58,16007495680.0,CNY,0.05394112832832581,0.09849139773609734,0.028875379939209727,0.03324334981062616,2576.0
002155.SZ,HUNAN GOLD CORPORA,Other Industrial Metals & Mining,23.61,28380166144.0,CNY,0.03864904729889657,0.15815444573514936,0.009741634900465906,0.005191697565249143,2577.0
603530.SS,JIANGSU SHEMAR ELECTRIC CO LTD,Electrical Equipment & Parts,24.0,10374311936.0,CNY,0.035083083542823586,0.19379820845397064,0.01916666666666667,0.05682385205590652,2582.0
002429.SZ,SHENZHEN MTC CO.LT,Electronic Components,4.47,20235421696.0,CNY,0.11618107926086473,0.11636470514523832,0.02393736017897092,0.3552176757188463,2589.0
002850.SZ,SHENZHEN KEDALI IN,Electronic Components,127.3,34812858368.0,CNY,0.05703162304549552,0.15152921657599425,0.015710919088766692,0.14106646826584657,2590.0
300815.SZ,EIT ENVIRONMENTAL,Waste Management,15.81,6301739520.0,CNY,0.14704392378154016,0.19328291322346042,0.012650221378874131,0.40881508603920846,2590.0
605005.SS,CWB AUTOMOTIVE ELECTRONICS CO L,Electrical Equipment & Parts,15.63,6267630080.0,CNY,0.04683282230817297,0.15933775179086807,0.012795905310300703,0.06060734220792024,2590.0
600329.SS,TIANJIN PHARMACEUTICAL DA REN T,Drug Manufacturers - Specialty & Generic,29.96,20268417024.0,CNY,0.042194228716398434,0.10873280559285907,0.042723631508678236,0.0036444063267636953,2593.0
300832.SZ,SHENZHEN NEW INDUS,Medical Devices,52.76,41454530560.0,CNY,0.043012605582621266,0.23634315737890396,0.0,0.000686564886160173,2595.0
000411.SZ,ZHEJIANG INTL GP C,Drug Manufacturers - General,10.46,5459000832.0,CNY,0.16490898400361284,0.13716611491908612,0.02915869980879541,0.597868071675677,2598.0
301028.SZ,XIAMEN EAST ASIA M,Specialty Industrial Machinery,11.39,4348406272.0,CNY,0.03943598370607814,0.13066988932726678,0.01755926251097454,0.006680768081586542,2598.0
300109.SZ,NKY MEDICAL HOLDIN,Specialty Chemicals,14.98,7260805632.0,CNY,0.06469902846174962,0.11952343637818436,0.016688918558077435,0.12409750130948,2599.0
603586.SS,SHANDONG GOLD PHOENIX CO LTD,Auto Parts,13.53,2652596992.0,CNY,0.07054121997209903,0.07971375237707491,0.03325942350332595,0.040830440969623634,2600.0
300880.SZ,NINGBO JIANAN ELEC,Scientific & Technical Instruments,20.79,4056898304.0,CNY,0.05324263917018314,0.2023389171091534,0.0,0.006698565191981598,2603.0
600609.SS,SHENYANG JINBEI AUTOMOTIVE CO,Auto Manufacturers,5.4,7044623872.0,CNY,0.05095056857423089,0.2573684547548799,0.0,0.00802956238228387,2606.0
600248.SS,SHAANXI CONSTRUCTION ENGINEERIN,Engineering & Construction,4.19,15786160128.0,CNY,0.842649296770771,0.2069348546294056,0.0477326968973747,1.7540224573295418,2607.0
603053.SS,CHENGDU GAS GROUP CO LTD,Utilities - Regulated Gas,9.55,8542398976.0,CNY,0.05086179068323582,0.09295244894713517,0.031413612565445025,0.00047585351799931124,2614.0
603217.SS,YUANLI CHEMICAL GROUP CO LTD,Chemicals,17.64,3685190144.0,CNY,0.06612289476480268,0.07668786924254233,0.022675736961451247,0.00017977906527816333,2616.0
000012.SZ,CSG HOLDING CO,Building Materials,4.81,11403740160.0,CNY,0.1891166599502737,0.1041383739005389,0.05197505197505198,0.5638473342266461,2616.0
300482.SZ,GUANGZHOU WONDFO B,Medical Devices,21.29,10249517056.0,CNY,0.06419169173584133,0.10739820223663067,0.018788163457022077,0.1064872102125541,2617.0
300773.SZ,LAKALA PAYMENT CO,Software - Infrastructure,25.28,19922712576.0,CNY,0.03497410136656686,0.17289597237955112,0.03560126582278481,0.1081238236288796,2624.0
605305.SS,FICONT INDUSTRY (BEIJING) CO LT,Specialty Industrial Machinery,24.8,5270495744.0,CNY,0.0512251134738797,0.1030947635479991,0.018145161290322582,0.01586291804810793,2626.0
605338.SS,ZHONGYIN BABI FOOD CO LTD,Packaged Foods,19.38,4806976000.0,CNY,0.04788631183305265,0.10160879540697929,0.041279669762641906,0.025372657739089744,2627.0
000906.SZ,ZHESHANG DEVELOPME,Conglomerates,6.24,4421426688.0,CNY,0.5075944675756237,0.1621715824610211,0.056089743589743585,1.405507198238525,2640.0
600368.SS,GUANGXI WUZHOU COMMUNICATIONS C,Railroads,4.5,7436610048.0,CNY,0.1021342666695652,0.09201708435261323,0.029111111111111112,0.25373325980394557,2640.0
301219.SZ,GANZHOU TENG YUAN,Other Industrial Metals & Mining,45.3,13350679552.0,CNY,0.06630426916488988,0.09795554868858146,0.011037527593818985,0.02694012690368622,2644.0
300529.SZ,JAFRON BIOMEDICAL,Medical Devices,22.1,17649170432.0,CNY,0.059131520268952256,0.23080751197347482,0.03619909502262443,0.4158725347157684,2645.0
600486.SS,JIANGSU YANGNONG CHEMICAL CO LT,Agricultural Inputs,49.83,20497022976.0,CNY,0.06747021924107147,0.11791368634101915,0.013646397752358019,0.11325347349024875,2647.0
301325.SZ,SHENZHEN MANST TEC,Specialty Industrial Machinery,50.64,7286740992.0,CNY,0.05231504647667874,0.12395534236175587,0.012381516587677725,0.047817838692772396,2651.0
600125.SS,CHINA RAILWAY TIELONG CONTAINER,Railroads,5.71,7545936384.0,CNY,0.08954677702196748,0.08673881531395329,0.01926444833625219,0.12183378564251957,2651.0
301277.SZ,NEWLAND PHARM CO L,Drug Manufacturers - Specialty & Generic,13.34,5230320640.0,CNY,0.03658689563628741,0.12402541606994724,0.02143928035982009,0.001932940140228238,2657.0
300908.SZ,ZHONGJING FOOD CO,Packaged Foods,30.01,4381459968.0,CNY,0.04224444412406419,0.10678817382681467,0.033322225924691765,0.006179121110332143,2660.0
002920.SZ,HUIZHOU DESAY SV A,Auto Parts,104.07,57753542656.0,CNY,0.048610708689544535,0.27681753329907244,0.01153070049005477,0.12391509534742157,2663.0
301223.SZ,ZRP PRINTING GROUP,Paper & Paper Products,16.53,3192406016.0,CNY,0.06949810799379219,0.0777199996686863,0.018148820326678763,0.00754488549073118,2665.0
600694.SS,DASHANG CO LTD,Department Stores,26.25,8349599744.0,CNY,0.11174708599181456,0.11113179021976896,0.03462857142857143,0.4214542343820212,2670.0
003018.SZ,JINFU TECHNOLOGY C,Packaging & Containers,10.92,2839200000.0,CNY,0.06031515431459565,0.09848915521845691,0.027472527472527472,0.10766783866838907,2672.0
002985.SZ,BEIJING BEIMO HIGH,Aerospace & Defense,26.72,8867139584.0,CNY,0.0453397093630324,0.12621520751134177,0.011976047904191617,0.016840831915326576,2673.0
603915.SS,JIANGSU GUOMAO REDUCER CO LTD,Specialty Industrial Machinery,15.71,10354272256.0,CNY,0.039863216933553276,0.11494025581078122,0.020369191597708464,0.0017746192263140641,2679.0
002469.SZ,SHANDONG SUNWAY CH,Infrastructure Operations,9.26,6008471552.0,CNY,0.04926210956286811,0.1029807826852808,0.04319654427645789,0.08251029224364685,2682.0
002484.SZ,NANTONG JIANGHAI C,Electrical Equipment & Parts,18.05,15351958528.0,CNY,0.04954376207913635,0.12432274558464977,0.014404432132963989,0.05369036033733509,2682.0
601058.SS,SAILUN GROUP CO LTD,Auto Parts,12.34,40575156224.0,CNY,0.10203917335803278,0.18208506753784282,0.025931928687196112,0.6037603160705955,2682.0
002648.SZ,SATELLITE CHEMICAL,Specialty Chemicals,17.33,58378702848.0,CNY,0.14051317215488673,0.21064425144140794,0.02885170225043278,0.9114447947827937,2685.0
002831.SZ,SHENZHEN YUTO PACK,Packaging & Containers,21.06,19596623872.0,CNY,0.09839316093498167,0.1204013855186745,0.04510921177587844,0.5070205390318131,2686.0
000811.SZ,MOON ENVIRONMENT T,Building Products & Equipment,11.79,9002466304.0,CNY,0.07240498865298499,0.09903117450188868,0.02120441051738762,0.14896890902859178,2693.0
600760.SS,AVIC SHENYANG AIRCRAFT CO LTD,Aerospace & Defense,43.05,120920129536.0,CNY,0.029437712968461916,0.20845063583120493,0.00929152148664344,0.002561682769047939,2698.0
002507.SZ,CHONGQING FULING Z,Packaged Foods,13.4,15462528000.0,CNY,0.05027870655690973,0.08938533163005735,0.03134328358208955,0.0002020968697578606,2699.0
603075.SS,HANGZHOU HEATWELL ELEC HEATING ,Specialty Industrial Machinery,19.86,7994682880.0,CNY,0.042221777562238945,0.13986524365484593,0.03524672708962739,0.14895287220426473,2708.0
603344.SS,CINDERSON TECH (SUZHOU) CO LTD,Electrical Equipment & Parts,23.97,4662907904.0,CNY,0.046859643889290974,0.10804668777109216,0.012932832707551106,0.006113246329703972,2712.0
003011.SZ,ZHEJIANG WALRUS NE,"Furnishings, Fixtures & Appliances",14.95,1535006208.0,CNY,0.12311169668572446,0.09633007756172948,0.04013377926421405,0.4124430136079179,2713.0
601975.SS,NANJING TANKER CORPORATION,Oil & Gas Midstream,2.73,13157098496.0,CNY,0.1466440075793744,0.16438973207252228,0.0,0.11648861305495392,2721.0
600079.SS,HUMANWELL HEALTHCARE (GROUP) CO,Drug Manufacturers - Specialty & Generic,20.89,34097283072.0,CNY,0.10610531398206759,0.14231325967766575,0.02920057443752992,0.5469108053943306,2722.0
300884.SZ,DNAKE (XIAMEN) INT,Electrical Equipment & Parts,10.17,2581786880.0,CNY,0.051239867083839236,0.09194266173492635,0.03933136676499509,0.023576079158679052,2729.0
603758.SS,CHONGQING QIN'AN M AND E PLC,Auto Parts,11.46,5028613632.0,CNY,0.046694322553592404,0.09788459520549322,0.026178010471204185,0.006170012504272083,2729.0
600085.SS,BEIJING TONG REN TANG CO,Drug Manufacturers - Specialty & Generic,36.45,50689556480.0,CNY,0.05495145713474586,0.19039826475099783,0.027434842249657063,0.3262011457736051,2730.0
601919.SS,COSCO SHIPPING HOLDINGS,Marine Shipping,14.26,211682574336.0,CNY,0.10566577371879605,0.09336928329357859,0.10869565217391305,0.43114404287270724,2731.0
601949.SS,CHINA PUBLISHING AND MEDIA HOLD,Publishing,6.71,12889171968.0,CNY,0.059697817720201905,0.08256908710635873,0.02280178837555887,0.01091522196501856,2736.0
600158.SS,CHINA SPORTS INDUSTRY GROUP CO ,Conglomerates,8.28,8002338304.0,CNY,0.07956367987113779,0.23174265999774546,0.002777777777777778,0.10618241855177676,2740.0
301056.SZ,SICHER ELEVATOR CO,Specialty Industrial Machinery,8.62,2299704064.0,CNY,0.039127922891734286,0.10920438190636678,0.023201856148491882,0.0007744509757013399,2740.0
001380.SZ,HWAWAY TECH CORP L,Auto Parts,31.69,5799586816.0,CNY,0.05026552323275025,0.16072605796785855,0.009466708740927737,0.07543545731000903,2746.0
300573.SZ,SHENYANG XINGQI PH,Medical Instruments & Supplies,70.87,12419896320.0,CNY,0.03500546341195222,0.24243320984486266,0.021165514321998022,0.13514357815374606,2750.0
603556.SS,HEXING ELECTRICAL CO LTD,Electrical Equipment & Parts,29.83,14534190080.0,CNY,0.08399546325528723,0.16429422055927914,0.0,0.052476564736324983,2751.0
002545.SZ,QINGDAO EAST STEEL,Steel,7.79,9691227136.0,CNY,0.0833492548760339,0.08198962072812598,0.03851091142490372,0.20048533783946315,2753.0
300969.SZ,NINGBO HENGSHUAI C,Auto Parts,78.62,6289600000.0,CNY,0.03557845407021116,0.1744127784664645,0.005087763927753752,0.0020660003820269337,2755.0
300958.SZ,BCEG ENVIRONMENTAL,Waste Management,11.29,1769560576.0,CNY,0.08396673450753912,0.09950998436143292,0.010451727192205492,0.09491363733443693,2758.0
603162.SS,FUJIAN HIGHTON DEVELOPMENT CO L,Marine Shipping,7.92,7257476608.0,CNY,0.07481780475343974,0.13010478415115687,0.012626262626262628,0.1749528741052797,2760.0
603203.SS,QUICK INTELLIGENT EQUIPMENT CO ,Specialty Industrial Machinery,22.48,5600958976.0,CNY,0.03217999212676255,0.13074333531291193,0.02669039145907473,0.0062117457944256445,2766.0
001360.SZ,NANCHANG MINERAL S,Farm & Heavy Construction Machinery,13.02,2656080128.0,CNY,0.05229914899239064,0.09752979738042755,0.01728110599078341,0.02281158054653138,2771.0
300881.SZ,SHENGTAK NEW MATER,Steel,29.41,3235099904.0,CNY,0.09492605041973999,0.1791491789822577,0.034002040122407345,0.7335694713289486,2783.0
300435.SZ,HANGZHOU ZHONGTAI,Specialty Industrial Machinery,13.76,5307410944.0,CNY,0.057439410546235546,0.0985348608694279,0.014534883720930234,0.042381135462932554,2783.0
605286.SS,JIANGSU TONGLI RISHENG MACHINER,Metal Fabrication,38.06,6394080256.0,CNY,0.04836695841748285,0.16291585202974873,0.013137151865475564,0.11398780921118892,2783.0
002422.SZ,SICHUAN KELUN PHAR,Drug Manufacturers - General,34.95,55851851776.0,CNY,0.06603658540798603,0.1430711867224036,0.03032904148783977,0.3629185723247136,2784.0
301168.SZ,JIANGSU TONGLING E,Solar,27.0,3240000000.0,CNY,0.0684468734259259,0.10153632562149364,0.009333333333333334,0.05047629116771507,2785.0
000429.SZ,GUANGDONG PROV EXP,Infrastructure Operations,13.73,26515238912.0,CNY,0.10253310064272524,0.15809676341119375,0.038091769847050254,0.7401764616111247,2787.0
001222.SZ,WENZHOU YUANFEI PE,Packaged Foods,15.23,2907254528.0,CNY,0.04730817952998988,0.11042056105678774,0.013131976362442548,0.019399758982448886,2789.0
002116.SZ,CHINA HAISUM ENGIN,Engineering & Construction,9.92,4623275520.0,CNY,0.07002046739580868,0.14065919952637992,0.0,0.017969167485305023,2791.0
605266.SS,YUNNAN JIANZHIJIA HEALTH-CHAIN ,Pharmaceutical Retailers,20.17,3159005440.0,CNY,0.21260168672264138,0.14495559070846564,0.053098661378284576,1.2917788183725312,2791.0
300308.SZ,ZHONGJI INNOLIGHT,Communication Equipment,82.81,91480203264.0,CNY,0.0653432990287458,0.28241807986300255,0.006037918125830213,0.14108756692374275,2794.0
601222.SS,JIANGSU LINYANG ENERGY CO LTD,Electrical Equipment & Parts,6.23,12834859008.0,CNY,0.09283810680174166,0.06761419152530565,0.09165329052969501,0.19382384059389013,2804.0
002960.SZ,JADE BIRD FIRE CO,Security & Protection Services,11.0,8099300352.0,CNY,0.07544838923390505,0.09044737899185135,0.018181818181818184,0.12020634744463657,2811.0
300962.SZ,ZHONGJIN IRRADIATI,Specialty Industrial Machinery,14.7,3880829440.0,CNY,0.03205326919752494,0.1357772991316482,0.019727891156462583,0.011886613918545352,2811.0
002345.SZ,GUANGDONG CHJ INDU,Luxury Goods,9.14,8121009152.0,CNY,0.054028739701880824,0.10545136792061498,0.038293216630196934,0.18149026432734272,2817.0
603280.SS,FUJIAN SOUTH HIGHWAY MACHINERY ,Specialty Industrial Machinery,22.8,2471679488.0,CNY,0.048590524415922993,0.09575885493023509,0.014912280701754387,0.005329610490517872,2817.0
002064.SZ,HUAFON CHEMICAL CO,Specialty Chemicals,6.79,33695645696.0,CNY,0.07355472385395535,0.08472851024547053,0.022091310751104563,0.10847383739808937,2817.0
002835.SZ,SHENZHEN TVT DIGIT,Security & Protection Services,17.26,3788466432.0,CNY,0.04074420184805799,0.14397311073990496,0.012166859791425259,0.041414673822853444,2824.0
605056.SS,XIANHENG INTERNATIONAL SCIENCE&,Tools & Accessories,14.41,5913388544.0,CNY,0.059363168671907954,0.2027170967673338,0.0,0.02813654529013111,2825.0
000792.SZ,QINGHAI SALT LAKE,Agricultural Inputs,16.49,87257989120.0,CNY,0.0616319951716302,0.14615764721802862,0.0,0.014109814432654678,2831.0
603939.SS,YIFENG PHARMACY CHAIN CO LTD,Pharmaceutical Retailers,28.52,35284660224.0,CNY,0.060478106940322116,0.21472517597165783,0.02338709677419355,0.3873344292287309,2837.0
002705.SZ,GUANGDONG XINBAO E,"Furnishings, Fixtures & Appliances",13.44,10911612928.0,CNY,0.11802738764268604,0.1606792918004047,0.0,0.11096056358157722,2838.0
300332.SZ,TOP RESOURCE ENERG,Utilities - Regulated Gas,4.48,3875715328.0,CNY,0.15825941414704447,0.11642438436525678,0.012499999999999999,0.31165831872711985,2839.0
002662.SZ,BEIJING WKW AUTOMO,Auto Parts,3.65,5475000320.0,CNY,0.07705283876403506,0.08684773544374005,0.019726027397260273,0.12789841281219366,2840.0
301061.SZ,MOTOMOTION CHINA C,"Furnishings, Fixtures & Appliances",69.62,11652370432.0,CNY,0.059983204259498775,0.19459214859486113,0.0,0.03125712999819589,2844.0
603301.SS,ZHENDE MEDICAL CO LTD,Medical Instruments & Supplies,20.99,5598179840.0,CNY,0.07942604442125252,0.07684903649131312,0.023820867079561697,0.10718079813915507,2845.0
603025.SS,BEIJING DAHAO TECHNOLOGY COR,Specialty Industrial Machinery,13.18,14618861568.0,CNY,0.04972589200729752,0.2353756908928954,0.02276176024279211,0.30467350920982733,2848.0
603578.SS,ZHEJIANG THREE STARS NEW MATERI,Specialty Industrial Machinery,14.22,2564676352.0,CNY,0.054613961820473796,0.12275833231405514,0.009142053445850914,0.057742887162495274,2854.0
603008.SS,XILINMEN FURNITURE CO LTD,"Furnishings, Fixtures & Appliances",16.06,6147093504.0,CNY,0.10014680565691937,0.12081129819602,0.031133250311332506,0.49433496775646246,2855.0
600660.SS,FUYAO GLASS INDUSTRY GROUP CO. ,Auto Parts,56.87,144476520448.0,CNY,0.05944845544014413,0.1808347957417075,0.031651134165640936,0.42010267031819676,2857.0
301598.SZ,BBK TEST SYSTEMS C,Specialty Industrial Machinery,58.16,3425461248.0,CNY,0.033876133092368886,0.11796712187368266,0.02235213204951857,0.0031853167779396976,2867.0
600356.SS,MUDANJIANG HENGFENG PAPER,Paper & Paper Products,7.63,2297248000.0,CNY,0.09769863563272227,0.07934090521296872,0.01795543905635649,0.14340868300003315,2867.0
002083.SZ,SUNVIM GROUP CO LT,Textile Manufacturing,4.52,4278808064.0,CNY,0.1350274152119575,0.08820379642574128,0.06637168141592921,0.4983352817247461,2868.0
002048.SZ,NINGBO HUAXIANG EL,Auto Parts,14.36,11686641664.0,CNY,0.15942708043144488,0.1423471806403055,0.0,0.12149301730564634,2868.0
300002.SZ,BEIJING ULTRAPOWER,Software - Application,11.57,22706819072.0,CNY,0.04721522898211782,0.18534282933088425,0.0,0.0074110448425444295,2872.0
600428.SS,COSCO SHIPPING SPECIALIZED CARR,Marine Shipping,5.97,16381202432.0,CNY,0.14865439699793095,0.14696820331126365,0.04673366834170855,1.2010467427766685,2873.0
600210.SS,SHANGHAI ZIJIANG ENTERPRISE GRO,Packaging & Containers,6.5,9858809856.0,CNY,0.10581466455356302,0.10908689335400258,0.04615384615384615,0.5636210112572978,2884.0
301362.SZ,UP-SHINE LIGHTING,Electronic Components,38.8,4061196032.0,CNY,0.05182838752463353,0.08258905203805722,0.04884020618556702,0.024943812889448823,2885.0
603596.SS,BETHEL AUTOMOTIVE SAFETY SYSTEM,Auto Parts,59.65,36178378752.0,CNY,0.039085263247785246,0.21279102763838786,0.004073763621123219,0.01591329328447155,2890.0
002463.SZ,WUS PRINTED CIRCUI,Electronic Components,27.95,53735833600.0,CNY,0.05769083773923254,0.20938970538675591,0.017889087656529516,0.3062730594746332,2895.0
002937.SZ,NINGBO SUNRISE ELC,Electronic Components,16.93,5041364480.0,CNY,0.06034720677843155,0.15884350049482618,0.017720023626698167,0.2655005895016975,2896.0
001301.SZ,SHIJIAZHUANG SHANG,Electrical Equipment & Parts,53.24,13889625088.0,CNY,0.083103904125335,0.14446448555662247,0.015026296018031555,0.31930816097054576,2899.0
301048.SZ,GEMAC ENGINEERING,Specialty Industrial Machinery,9.36,4991996416.0,CNY,0.07758735893090826,0.14180909656671292,0.0052350427350427355,0.11041919546842209,2902.0
301568.SZ,XIAMEN SINIC-TEK I,Specialty Industrial Machinery,32.39,3344526592.0,CNY,0.03391509233065175,0.11312060800079357,0.020994133991972832,0.0008985338338359583,2906.0
002191.SZ,SHENZHEN JINJIA GR,Packaging & Containers,3.68,5342550528.0,CNY,0.07855232356915207,0.058380976136021806,0.08152173913043477,0.045284344643704524,2906.0
003028.SZ,GENBYTE TECHNOLOGY,Electronic Components,42.52,4754544128.0,CNY,0.040793752580352546,0.1092901602209659,0.021166509877704607,0.032986182603739346,2906.0
003019.SZ,TES TOUCH EMBEDDED,Electronic Components,28.51,4985002496.0,CNY,0.04306793046388075,0.12674662723442892,0.015047351806383724,0.0633985697558091,2911.0
603096.SS,THINKINGDOM MEDIA GROUP LTD,Publishing,17.98,2833252352.0,CNY,0.052226703034604936,0.07724907353284295,0.05005561735261402,0.00400358957074657,2916.0
003006.SZ,CHONGQING BAIYA SA,Household & Personal Products,31.25,13416343552.0,CNY,0.023617989489600096,0.21858244586884035,0.0176,0.02191354493410844,2922.0
001286.SZ,SHAANXI ENERGY INV,Thermal Coal,8.84,33150001152.0,CNY,0.17865996236572315,0.12787565986818059,0.04638009049773755,1.0820237996121562,2926.0
603233.SS,DASHENLIN PHARMACEUTICAL GROUP ,Biotechnology,17.59,20723130368.0,CNY,0.0923854743517097,0.20821843619597152,0.03524729960204662,0.9520356394998581,2931.0
600415.SS,ZHEJIANG CHINA COMMODITIES CITY,Real Estate - Diversified,15.46,87902773248.0,CNY,0.043754045786803517,0.18123695708284474,0.021345407503234153,0.22592816231362212,2935.0
002938.SZ,AVARY HOLDING (SHE,Electronic Components,29.49,68374335488.0,CNY,0.04983886865310836,0.09586609956276591,0.0339097999321804,0.10983933456840674,2936.0
002853.SZ,GUANGDONG PIANO CU,"Furnishings, Fixtures & Appliances",14.87,2773894400.0,CNY,0.0508330339395761,0.10070150576072498,0.013449899125756557,0.04030003351830628,2949.0
000567.SZ,HAINAN HAIDE CAPIT,Asset Management,5.8,11336622080.0,CNY,0.08773391840896577,0.12074927484986832,0.050517241379310344,0.6171472023484071,2950.0
003002.SZ,SHANXI HUHUA GROUP,Specialty Chemicals,27.0,5400000000.0,CNY,0.046060354329629606,0.19024691558833548,0.0,0.009171041208894627,2953.0
601133.SS,BOTH ENGINEERING TECHNOLOGY CO ,Semiconductor Equipment & Materials,10.85,5720923136.0,CNY,0.05715700065997182,0.1135488070907887,0.0,0.002227639795961397,2954.0
002700.SZ,XINJIANG HAOYUAN N,Utilities - Regulated Gas,9.33,3859149312.0,CNY,0.030097015984542452,0.14840101675853068,0.0077170418006430866,0.0008879448670950915,2957.0
000928.SZ,SINOSTEEL ENGINEER,Engineering & Construction,6.46,9267774464.0,CNY,0.13565235800606562,0.1498775808365963,0.0,0.1361330875446738,2962.0
603283.SS,SUZHOU SECOTE PRECISION ELECTRO,Specialty Industrial Machinery,46.09,9213943808.0,CNY,0.09856998357982608,0.37552381871895446,0.0,0.17836124210769702,2963.0
300841.SZ,CHENGDU KANGHUA BI,Biotechnology,54.49,7244282368.0,CNY,0.07607808246466187,0.1516430532774659,0.0,0.05420977085327162,2968.0
600461.SS,JIANGXI HONGCHENG ENVIRONMENT C,Utilities - Regulated Water,9.89,12815759360.0,CNY,0.14992422059413574,0.11473160126889244,0.046916076845298284,0.8558362982218216,2969.0
001296.SZ,CHONGQING CHANGJIA,Metal Fabrication,16.85,2520608512.0,CNY,0.05840594550447983,0.08177950162517894,0.028842729970326407,0.07422647555229107,2971.0
603605.SS,PROYA COSMETICS CO LTD,Household & Personal Products,76.22,30407587840.0,CNY,0.051970096903286606,0.298008425008015,0.011939123589609028,0.22237170567564124,2978.0
300193.SZ,SHENZHEN JASIC TEC,Tools & Accessories,9.61,4743486464.0,CNY,0.04576559750039586,0.09230255410017961,0.041623309053069726,0.05329856648937131,2978.0
603566.SS,PULIKE BIOLOGICAL,Biotechnology,12.72,4474756096.0,CNY,0.04854049656564789,0.07974187550917308,0.031446540880503145,0.0007534838244686318,2980.0
300357.SZ,ZHEJIANG WOLWO BIO,Drug Manufacturers - General,19.97,10455971840.0,CNY,0.0318063145998297,0.1405404698982822,0.011016524787180772,0.010872297031803785,2983.0
001379.SZ,SHANDONG TENGDA FA,Tools & Accessories,19.14,3828000000.0,CNY,0.03433995316614419,0.1934351145291065,0.009404388714733541,0.05033619526892747,2986.0
601216.SS,INNER MONGOLIA JUNZHENG ENERGY ,Chemicals,5.32,44890267648.0,CNY,0.056020441535105034,0.08623109303945133,0.06015037593984962,0.17221245382555703,3000.0
301512.SZ,SHENZHEN INTELLIGE,Specialty Industrial Machinery,36.67,1955735680.0,CNY,0.046297740326545524,0.08587594835431234,0.020452686119443685,0.0014492251639262167,3003.0
