Ticker,Company Name,Industry,Market Price,Market Cap,Market Currency,EBIT/Market Cap,ROIC,D/P,Total Debt/Common Equity,Combined_rank
0675.HK,K & P INT'L,Electronic Components,0.405,108137024,HKD,-0.115697118,-0.040784805,0.148148148,0.024770459,3955
0131.HK,CHEUK NANG HOLD,Real Estate - Development,1.5,979015488,HKD,0.046220924,0.005637003,0.042,0.201239519,3955
0003.HK,HK & CHINA GAS,Utilities - Regulated Gas,6.9,1.28753E+11,HKD,0.063200708,0.069943648,0.050724638,0.950780916,3958
1951.HK,JXR,Medical Care Facilities,3.03,8316470784,HKD,0.061688066,0.04198638,0,0.252629684,3960
3900.HK,GREENTOWN CHINA,Real Estate - Development,10.62,26913945600,HKD,0.344342265,0.050844891,0.028248588,4.060971454,3961
0413.HK,SC HOLDINGS,Leisure,0.03,390452992,HKD,0.417763478,0.017176159,0,0.686200344,3962
0829.HK,SHENGUAN HLDGS,Packaged Foods,0.295,952991488,HKD,-0.005780744,-0.002074572,0.06440678,0.116411334,3964
0993.HK,XINKONG INT CAP,Asset Management,0.134,1167085056,HKD,-0.029600242,-0.010021426,0,-3.081319334,3965
9898.HK,WB-SW,Internet Content & Information,60.65,14848635904,HKD,0.033290869,0.09250859,0.013520198,0.547126986,3967
0408.HK,YIP'S CHEMICAL,Specialty Chemicals,1.47,820936256,HKD,0.03458003,0.005327936,0.095238095,0.367937746,3968
0919.HK,MODERNHEALTHTEC,Personal Services,0.073,66027328,HKD,0.143289154,0.049720418,0,0.562884246,3970
2422.HK,REGO INTERACT,Advertising Agencies,0.42,630000000,HKD,0.059828571,0.068676253,0,0.398183142,3970
0754.HK,HOPSON DEV HOLD,Real Estate - Development,3.01,11415544832,HKD,0.464338766,0.02895881,0,0.927809857,3970
0750.HK,SFSY ENERGY,Solar,0.25,630270016,HKD,1.019775626,0.048382942,0,2.097622644,3971
1792.HK,CMON,Electronic Gaming & Multimedia,0.02,43344000,HKD,0.043772771,0.0752008,0,0.372469888,3972
2342.HK,COMBA,Communication Equipment,1.47,4538580992,HKD,0.04672055,0.04844007,0,0.245231507,3975
6667.HK,MEGA GENOMICS,Diagnostics & Research,7.3,1637390080,HKD,0.011314347,0.027755887,0,0.075310122,3976
2317.HK,VEDAN INT'L,Packaged Foods,0.66,1005008448,HKD,0.013431728,0.039912836,0.012121212,0.158600344,3976
0676.HK,PEGASUS INT'L,Footwear & Accessories,0.95,694117504,HKD,-0.000345763,-0.003046458,0.001052632,0.010154862,3978
1825.HK,STERLING GP,Apparel Manufacturing,0.079,27302402,HKD,0.552149221,0.069830785,0,7.102345494,3986
8191.HK,HONG WEI ASIA,Lumber & Wood Production,0.19,10004678,HKD,1.927698223,0.030951047,0,1.47854242,3989
0206.HK,CM-ENERGY,Oil & Gas Equipment & Services,0.23,729773952,HKD,0.017382095,0.072468736,0.004347826,0.296176324,3990
0574.HK,PASHUN INT'L,Pharmaceutical Retailers,0.037,54574628,HKD,-0.016509503,-0.018066612,0,-1.42955581,3993
0956.HK,CHINA SUNTIEN,Utilities - Regulated Gas,3.93,24939347968,HKD,0.149818107,0.054802979,0.053435115,2.161291085,3994
0910.HK,CHINA SANDI,Real Estate - Development,0.014,71234944,HKD,5.006264903,0.03117967,0,1.604016304,3994
1949.HK,PLATT NERA,Information Technology Services,0.066,52800000,HKD,0.441609848,0.026128652,0,0.88891053,3996
0805.HK,NEW GONOW RV,Recreational Vehicles,1.29,1238400000,HKD,0.077003391,1.675999156,0,4.113361285,3996
2516.HK,FAR INTL,Integrated Freight & Logistics,0.86,670800000,HKD,0.07755814,0.057538346,0,0.413397608,3996
6058.HK,CISI FIN,Financial Conglomerates,0.3,1200000000,HKD,0.372213325,0.033846849,0.033333333,2.122506686,4000
0076.HK,ELATE HOLDINGS,Electronic Components,0.26,98811440,HKD,-0.027942109,-0.007085701,0,0.000277166,4001
2380.HK,CHINA POWER,Utilities - Regulated Electric,2.97,36739493888,HKD,0.231073352,0.038903128,0.054545455,3.145332861,4003
1070.HK,TCL ELECTRONICS,Consumer Electronics,8.15,20545007616,HKD,0.039875429,0.036379493,0.039018405,0.372222815,4005
1310.HK,HKBN,Telecom Services,5.13,7157684224,HKD,0.125879121,0.066583791,0.061403509,4.491205686,4006
1038.HK,CKI HOLDINGS,Utilities - Regulated Electric,49.3,1.24217E+11,HKD,0.006786523,0.00560483,0.052332657,0.14696756,4011
3738.HK,VOBILE GROUP,Software - Application,3.32,7574712832,HKD,0.037415016,0.091581464,0,0.485281082,4012
1795.HK,YADONG GROUP,Textile Manufacturing,0.75,450000000,HKD,0.123355556,0.094151769,0,1.138200315,4012
1712.HK,DRAGON MINING,Gold,3.39,535948832,HKD,0.000576548,0.004564996,0,0.019205484,4015
2265.HK,HC ENV TECH,Waste Management,0.81,810000000,HKD,0.033066667,0.05026178,0,0.248687366,4024
0034.HK,KOWLOON DEV,Real Estate - Development,2.98,3892505856,HKD,0.174676166,0.016423823,0.073825503,1.342965747,4025
2289.HK,CHARMACY PHAR,Medical Distribution,7.6,820800000,HKD,0.139781178,0.054060689,0.059210526,2.611979693,4027
0659.HK,CTF SERVICES,Engineering & Construction,6.97,27862853632,HKD,0.058432637,0.022233299,0.093256815,0.706957349,4028
0432.HK,PCPD,Real Estate Services,0.189,385227360,HKD,-0.088259567,-0.003478617,0,-147.5970149,4028
1399.HK,VESON HLDG,Electrical Equipment & Parts,0.165,179850000,HKD,0.448951904,0.033765056,0,1.201462003,4031
1720.HK,PUTIAN COMM,Communication Equipment,0.101,111100000,HKD,0.221836184,0.026841793,0,0.592638809,4031
2256.HK,ABBISKO-B,Biotechnology,6.84,4257346048,HKD,-0.00197259,-0.004288335,0,0.012401345,4035
6680.HK,JLMAG,Metal Fabrication,12.16,26427205632,HKD,0.01175343,0.038551688,0.016447368,0.195403201,4035
8495.HK,1957 & CO.,Restaurants,0.176,67584000,HKD,0.18306108,0.113083378,0,3.380921391,4035
8082.HK,SUNNY SIDE UP,Entertainment,0.087,218893728,HKD,0.087188428,0.20300384,0,2.280391549,4036
2722.HK,CHONGQING M&E,Specialty Industrial Machinery,0.83,3058251264,HKD,0.085769819,0.022383673,0.042168675,0.478411784,4037
0916.HK,CHINA LONGYUAN,Utilities - Renewable,6.12,1.07113E+11,HKD,0.129071207,0.070338055,0.037254902,1.838537717,4037
8535.HK,VISTAR HOLDINGS,Engineering & Construction,0.05,60000000,HKD,0.103616667,0.03003846,0,0.335041852,4038
4333.HK,CISCO-T,Communication Equipment,250,1.72194E+12,HKD,0.007532181,0.16972219,0.0064,0.681127219,4039
0410.HK,SOHO CHINA,Real Estate Services,0.52,2703750144,HKD,0.214746544,0.011133279,0,0.438002165,4043
2482.HK,LOGORY,Integrated Freight & Logistics,1.45,764776448,HKD,0.040082301,0.03967308,0,0.225523048,4050
1420.HK,CHUAN HOLDING,Engineering & Construction,0.13,164245904,HKD,0.013997305,0.024482189,0,0.094887499,4050
1488.HK,BEST FOOD HLDG,Restaurants,0.99,1562873344,HKD,-0.014817579,-0.038254101,0,-44711.11765,4050
1075.HK,CAPINFO,Information Technology Services,2.01,582516096,HKD,-0.024908773,-0.012654363,0.034825871,0.026002523,4056
2451.HK,LUYUAN GP HLDG,Auto Manufacturers,7.05,2891698432,HKD,0.042082535,0.056054808,0.02,0.425981873,4057
0604.HK,SHENZHEN INVEST,Real Estate - Development,0.77,6852068352,HKD,0.391398898,0.03078503,0,1.066523931,4058
1252.HK,CHINA TIANRUI,Building Materials,0.27,793335616,HKD,0.810428761,0.019378021,0,1.145728596,4061
1029.HK,IRC,Steel,0.081,1035139456,HKD,0.018073893,0.052414678,0,0.232645423,4062
0521.HK,CWT INT'L,Other Industrial Metals & Mining,0.097,1105799936,HKD,0.434852621,0.044917053,0,1.676426442,4063
0031.HK,CHINA AEROSPACE,Electronic Components,0.385,1187732608,HKD,0.083795797,0.011309841,0,0.204177926,4064
0294.HK,YANGTZEKIANG,Apparel Manufacturing,0.92,190208160,HKD,-0.096546857,-0.017947826,0.02173913,0.000160283,4068
2186.HK,LUYE PHARMA,Drug Manufacturers - Specialty & Generic,1.91,7184789504,HKD,0.143180952,0.049257856,0,0.672238659,4069
3363.HK,ZHENGYE INT'L,Paper & Paper Products,0.39,195000000,HKD,0.174215385,0.0160921,0.051282051,0.963789994,4070
1204.HK,BOARDWARE INTEL,Information Technology Services,1.35,675000000,HKD,0.009431111,0.018341593,0,0.066092707,4072
1235.HK,TRAVEL EXPERT,Travel Services,0.139,70870400,HKD,0.010582697,0.010934539,0.050359712,0.214069106,4074
6080.HK,WING CHI HLDGS,Engineering & Construction,0.194,181147504,HKD,0.027723264,0.035122565,0,0.191056755,4077
0936.HK,KAISA CAPITAL,Rental & Leasing Services,0.1,106000000,HKD,0.190481132,0.075094375,0,1.51035846,4077
0217.HK,CHINA CHENGTONG,Steel,0.098,583383168,HKD,0.315168503,0.027166883,0.020408163,1.372973017,4079
6699.HK,ANGELALIGN,Medical Instruments & Supplies,46.8,7957169664,HKD,-0.001301091,-0.003083409,0,0.019542274,4086
2625.HK,JIANGSU HORIZON,Department Stores,2.55,546329856,HKD,0.137878242,0.075943433,0,1.085771179,4087
8547.HK,PACIFIC LEGEND,"Furnishings, Fixtures & Appliances",0.148,43596508,HKD,0.063353698,0.039695315,0,0.312245721,4087
0306.HK,KWOON CHUNG BUS,Railroads,1.47,700862208,HKD,0.183529656,0.037120427,0.013605442,0.855545431,4088
0595.HK,AV CONCEPT HOLD,Electronics & Computer Distribution,0.425,386181760,HKD,-0.130728598,-0.02892099,0.070588235,0.021202019,4094
1747.HK,HOME CONTROL,Consumer Electronics,0.54,273591008,HKD,0.017595608,0.127300613,0.005555556,0.680022796,4096
1683.HK,HOPE LIFE INT,Engineering & Construction,0.3,466560032,HKD,0.03203875,0.034919359,0,0.210303566,4098
3318.HK,CHINA BOTON,Specialty Chemicals,1.55,1674185984,HKD,0.130303922,0.043709758,0,0.592134876,4100
0375.HK,YGM TRADING,Apparel Retail,0.74,122739360,HKD,-0.049829166,-0.01352475,0.135135135,0.143785603,4100
0915.HK,DAOHE GLOBAL,Specialty Retail,0.116,175112432,HKD,0.009896499,0.099136205,0,0.428314202,4101
1145.HK,COURAGE INV,Marine Shipping,0.18,197586000,HKD,-0.002631765,-0.008988143,0,0.015131879,4103
9676.HK,SHIYUE DAOTIAN,Packaged Foods,6.2,6622530048,HKD,0.023272526,0.035071148,0.026451613,0.308388922,4105
1746.HK,MAN SHUN GP,Engineering & Construction,0.57,570000000,HKD,-0.003601754,-0.01352188,0,0.009965224,4105
1142.HK,E&P GLOBAL,Oil & Gas Refining & Marketing,0.82,118913936,HKD,-0.093420505,-0.005683879,0,-2.140275462,4107
0497.HK,CSI PROPERTIES,Real Estate Services,0.164,2114566912,HKD,0.262287278,0.02318944,0,0.7416308,4109
1071.HK,HUADIAN POWER,Utilities - Regulated Electric,4.29,58086596608,HKD,0.133035785,0.047414782,0.048951049,1.706476202,4112
1419.HK,HUMAN HEALTH,Medical Care Facilities,0.8,303641600,HKD,0.020711918,0.007878899,0.035,0.191034949,4113
2416.HK,EDIANYUN,Information Technology Services,1.65,868672192,HKD,0.209822533,0.066235386,0,1.55769095,4116
2167.HK,TI CLOUD,Software - Infrastructure,2.64,458499392,HKD,-0.026006578,-0.025350526,0.035606061,0.024621305,4123
2327.HK,MEILLEUREHEALTH,Conglomerates,0.295,1198543616,HKD,0.032843194,0.025383552,0.013559322,0.236863067,4130
1945.HK,ZERO2IPO,Financial Conglomerates,1.3,390360064,HKD,0.01506814,0.01035361,0,0.077678482,4133
1910.HK,SAMSONITE,Footwear & Accessories,13.54,18726631424,HKD,0.035227905,0.202486188,0.007902511,1.582356995,4135
1576.HK,QILU EXPRESSWAY,Infrastructure Operations,2.02,4040000000,HKD,0.156193812,0.037802677,0.04950495,1.754774145,4138
9658.HK,SUPER HI,Restaurants,15.4,9060836352,HKD,0.005266181,0.176669653,0,0.751408811,4141
2696.HK,HENLIUS,Biotechnology,33.95,18451654656,HKD,0.050896628,0.145388548,0,1.210565297,4142
0374.HK,FOUR SEAS MER,Packaged Foods,2.6,988259968,HKD,0.097003828,0.04515878,0.036538462,0.943379388,4144
0028.HK,TIAN AN,Real Estate - Development,4.12,6040208384,HKD,0.053775794,0.009443197,0.024271845,0.264895191,4144
2501.HK,MAIYUE TECH,Information Technology Services,0.97,485000000,HKD,0.068131959,0.066072539,0,0.582456827,4146
2310.HK,TIMES UNI GP,Real Estate Services,0.026,28414880,HKD,-0.054689656,-0.024515294,0,-4.100754701,4146
0127.HK,CHINESE EST H,Real Estate - Diversified,1.13,2155610624,HKD,0.057971045,0.00691804,0.026548673,0.276804411,4148
0142.HK,FIRST PACIFIC,Packaged Foods,4.85,20644751360,HKD,0.099914015,0.134383978,0.006804124,3.17467462,4152
1548.HK,GENSCRIPT BIO,Biotechnology,10.4,22516623360,HKD,0.001008766,0.005130526,0,0.039472625,4152
1583.HK,QINQIN FOODS,Packaged Foods,1.07,807953856,HKD,0.017697793,0.01026985,0.018691589,0.141382502,4154
2142.HK,HBM HOLDINGS-B,Biotechnology,7.18,5995299840,HKD,0.003780795,0.122926327,0,0.550155016,4155
0661.HK,CDAYENONFER,Copper,0.046,823197632,HKD,0.945887075,0.041884755,0,5.150643324,4156
0230.HK,MINMETALS LAND,Real Estate - Development,0.44,1472640384,HKD,0.805185036,0.041454299,0,4.411347384,4158
8226.HK,KOALA FIN GP,Capital Markets,0.144,60120572,HKD,-0.030538632,-0.004922001,0,0.009879215,4159
8350.HK,WELL LINK SEC,Capital Markets,0.13,124799992,HKD,0.080008018,0.209535601,0,5.489873252,4160
1168.HK,SINOLINK HOLD,Real Estate - Diversified,0.172,1096328064,HKD,0.084710045,0.011928084,0,0.252884547,4162
1652.HK,FUSEN PHARM,Drug Manufacturers - Specialty & Generic,0.245,181128752,HKD,0.154867737,0.030969094,0,0.61065485,4163
3330.HK,LINGBAO GOLD,Gold,9.33,12007523328,HKD,0.051414016,0.111935813,0.008574491,1.07928814,4166
1937.HK,JIACHEN HOLDING,Building Products & Equipment,0.35,350000000,HKD,0.044834286,0.038974909,0,0.292281181,4166
1942.HK,MOG DIGITECH,Software - Infrastructure,0.36,411677984,HKD,0.011567293,0.008718737,0,0.072644284,4168
1873.HK,VIVA BIOTECH,Biotechnology,1.35,2876688128,HKD,0.089034678,0.046070321,0,0.516068984,4172
1250.HK,SDHS NEW ENERGY,Utilities - Renewable,1.6,3594543872,HKD,0.474873325,0.040468939,0,2.213605997,4172
0256.HK,CITYCHAMP,Luxury Goods,0.43,1871312640,HKD,0.040455025,0.01561566,0,0.175265798,4181
2298.HK,COSMO LADY,Apparel Manufacturing,0.235,510976960,HKD,0.026187091,0.005763824,0.063829787,0.369962402,4185
0918.HK,MAJESTIC DRAGON,Apparel Manufacturing,0.7,779849024,HKD,0.012288276,0.029379033,0,0.148435603,4186
0381.HK,AOM INT'L,Leisure,0.475,374929376,HKD,0.112234471,0.085072659,0,1.321131797,4190
8616.HK,SUNRAY ENG GP,Engineering & Construction,0.034,34000000,HKD,0.040558824,0.006595246,0,0.13730624,4194
8537.HK,CHONG FAI JEWEL,Luxury Goods,0.123,36900000,HKD,0.093360434,0.036757253,0,0.479400485,4196
0399.HK,INNOVATIVE PHAR,Specialty Retail,0.17,309774016,HKD,-0.043367098,-0.033844076,0,-1.649109094,4198
0321.HK,TEXWINCA HOLD,Textile Manufacturing,0.58,801385984,HKD,0.014110554,0.002016358,0.051724138,0.25996237,4199
3708.HK,CH SUPPLY CHAIN,Residential Construction,0.016,107404808,HKD,-0.00358457,-0.002876848,0,0.033386387,4201
6633.HK,QINGCI GAMES,Electronic Gaming & Multimedia,2.84,1963377152,HKD,-0.008007122,-0.00856474,0,0.022324608,4201
1313.HK,CR BLDG MAT TEC,Building Materials,1.69,11801168896,HKD,0.083718656,0.016359987,0.016568047,0.375744922,4203
2239.HK,SMIT,Security & Protection Services,0.71,230701712,HKD,-0.019111609,-0.025998424,0.001408451,0.005120841,4203
0248.HK,HKC INT'L HOLD,Communication Equipment,0.025,31133252,HKD,0.216006988,0.016754195,0,0.658125689,4203
0737.HK,BAY AREA DEV,Infrastructure Operations,1.76,5423774720,HKD,0.042135415,0.026019614,0.085227273,0.851499006,4205
1381.HK,CANVEST ENV,Waste Management,4.8,11661312000,HKD,0.141290877,0.071226686,0,1.349122376,4207
1966.HK,CHINA SCE GROUP,Real Estate - Development,0.121,510981792,HKD,2.847101448,0.022778554,0,2.241163513,4210
0950.HK,LEE'S PHARM,Drug Manufacturers - Specialty & Generic,1.28,753708800,HKD,-0.009763718,-0.003297471,0.03515625,0.100119914,4210
1114.HK,BRILLIANCE CHI,Auto Manufacturers,2.55,12865438720,HKD,-0.015735802,-0.003873718,0,0.022886686,4211
1610.HK,COFCO JOYCOME,Packaged Foods,1.47,6735540224,HKD,0.089928644,0.043959127,0,0.54890843,4212
1330.HK,DYNAGREEN ENV,Waste Management,3.92,8613102592,HKD,0.153131355,0.067374656,0,1.431901434,4214
8620.HK,AE LOGISTICS,Airports & Air Services,0.082,43296000,HKD,0.087560052,0.075870074,0,0.911152549,4214
0814.HK,JINGKELONG,Specialty Retail,0.32,131910400,HKD,1.069761846,0.028587406,0,2.726785379,4216
0185.HK,ZENSUN ENT,Real Estate - Development,0.073,139677472,HKD,3.594194488,0.029485963,0,4.548507401,4217
1202.HK,SIWI SCI & TECH,Communication Equipment,0.73,292000000,HKD,-0.036156466,-0.013879467,0,0.006380115,4217
2222.HK,NVC INTL,"Furnishings, Fixtures & Appliances",0.85,431182912,HKD,-0.015717228,-0.013959668,0,0.01432496,4218
1868.HK,NEO-NEON,"Furnishings, Fixtures & Appliances",0.38,795898624,HKD,-0.008718447,-0.004468204,0,0.027706856,4221
2306.HK,YH ENT,Entertainment,0.6,498157216,HKD,0.04939003,0.015510815,0,0.21182185,4223
0152.HK,SHENZHEN INT'L,Infrastructure Operations,7.88,18987962368,HKD,0.118950204,0.024299682,0.075888325,1.888627813,4225
8490.HK,NICHE-TECH SEMI,Semiconductor Equipment & Materials,0.123,86776504,HKD,0.108439492,0.02985264,0,0.49792702,4226
1233.HK,TIMES CHINA,Real Estate - Development,0.235,493927712,HKD,3.292240869,0.03414823,0,78.88359965,4231
0938.HK,MAN SANG INT'L,Real Estate Services,1.04,673086912,HKD,-0.07852032,-0.027315578,0,-3.086753702,4236
0181.HK,FUJIAN HOLDINGS,Lodging,0.078,89352896,HKD,-0.071260063,-0.016803815,0,0.000655139,4237
8353.HK,ANACLE,Software - Application,1.05,427324768,HKD,0.001343065,0.031956201,0,0.146375743,4238
1343.HK,WEI YUAN HLDG,Engineering & Construction,0.073,77672000,HKD,0.06387115,0.06026116,0,0.603731875,4247
1442.HK,INFINITY L&T,Integrated Freight & Logistics,0.34,701760000,HKD,0.051597412,0.075964956,0,0.692924669,4255
0436.HK,NU ENVIRO,Waste Management,0.05,151785008,HKD,-0.068682673,-0.010947744,0.04,0.048810296,4260
0548.HK,SHENZHENEXPRESS,Infrastructure Operations,6.46,26037417984,HKD,0.091437846,0.049004033,0.037770898,1.334967715,4262
1817.HK,MULSANNE GROUP,Apparel Retail,0.405,374179520,HKD,0.262296558,0.048096308,0,2.038870123,4265
2169.HK,CANGGANGRAILWAY,Railroads,1.2,4800000000,HKD,0.022568958,0.087454903,0.005,0.66057422,4267
8436.HK,TAKBO GROUP,Household & Personal Products,0.198,79200000,HKD,-0.008560606,-0.002816843,0,0.039739089,4268
1241.HK,SHUANGHUA H,Auto Parts,0.114,74100000,HKD,-0.067004049,-0.017886091,0,0.002705429,4271
2009.HK,BBMG,Building Materials,0.69,15375131648,HKD,0.128752623,0.01079132,0.072463768,1.520347849,4272
8637.HK,METASURFACE,Specialty Industrial Machinery,0.78,116999992,HKD,0.035735045,0.133860537,0,1.226173279,4275
0095.HK,LVGEM CHINA,Real Estate - Development,0.242,1465912576,HKD,0.594582524,0.014892011,0,1.533816012,4276
0522.HK,ASMPT,Semiconductor Equipment & Materials,48.65,20259758080,HKD,0.027555709,0.03124206,0.008633094,0.300290709,4278
3638.HK,HUNLICAR GROUP,Conglomerates,4.72,365440320,HKD,0.054088175,0.048695044,0,0.468792186,4284
1539.HK,UNITY GP HLDGS,Electrical Equipment & Parts,0.455,1567070080,HKD,0.002891383,0.012863243,0,0.101104677,4288
6188.HK,BJ DIGITAL,Specialty Retail,0.465,412203904,HKD,0.448770616,0.045830839,0,59.20274174,4290
3996.HK,CH ENERGY ENG,Engineering & Construction,0.99,86545408000,HKD,0.246370587,0.052826634,0,2.502659334,4291
3869.HK,HOSPITAL CORP,Medical Care Facilities,6.8,928172800,HKD,0.134881134,0.088976591,0,2.735361151,4293
1953.HK,RIMBACO,Engineering & Construction,0.088,110880000,HKD,-0.038771645,-0.028390667,0,0.004371859,4294
2088.HK,XIWANG PROPERTY,Real Estate - Development,0.038,53533640,HKD,-0.089999484,-0.012445335,0,0.004070952,4297
1091.HK,SOUTH MANGANESE,Other Industrial Metals & Mining,0.255,874257280,HKD,0.295720729,0.032177198,0,1.629653899,4300
8439.HK,SOMERLEY CAP,Capital Markets,0.39,57215336,HKD,-0.078562852,-0.057302755,0.064102564,0.039480897,4300
0591.HK,C HIGHPRECISION,Scientific & Technical Instruments,0.225,233437504,HKD,-0.110085139,-0.015199729,0,0.000399246,4300
0684.HK,ALLAN INT'L,"Furnishings, Fixtures & Appliances",0.61,203163552,HKD,-0.233398164,-0.053781905,0.06557377,0.012244448,4303
0679.HK,ASIA TELE-NET,Specialty Industrial Machinery,0.83,317369568,HKD,-0.10050428,-0.021254748,0.036144578,0.025279905,4304
0622.HK,OSHIDORI,Capital Markets,0.5,3091614976,HKD,-0.022345926,-0.018265438,0,0.016946459,4306
0827.HK,KO YO GROUP,Chemicals,0.029,174813168,HKD,0.713853547,0.027145001,0,4.048303498,4309
2382.HK,SUNNY OPTICAL,Electronic Components,61.05,66328383488,HKD,0.013299314,0.031521508,0.008075348,0.257773247,4311
0611.HK,CNE TECH CORP,Engineering & Construction,0.325,601912960,HKD,0.510592096,0.033445787,0,4.475944884,4312
0585.HK,IMAGI INT'L,Financial Conglomerates,0.315,261425424,HKD,-0.054145461,-0.020218742,0,0.006279166,4313
2262.HK,SLD GROUP,Engineering & Construction,0.7,798980032,HKD,0.014343287,0.034256198,0,0.247148139,4314
2499.HK,FOLANGSI,Farm & Heavy Construction Machinery,5.95,2070736768,HKD,0.076605101,0.089326329,0.00487395,1.469979727,4318
1183.HK,MECOM POWER,Steel,0.126,501570752,HKD,0.07684858,0.058707327,0,0.746587471,4319
0691.HK,SHANSHUI CEMENT,Building Materials,0.57,2481763072,HKD,0.08907619,0.009070782,0,0.332773575,4320
2520.HK,SHANXI INSTALL,Engineering & Construction,2.16,2966738688,HKD,0.18455889,0.063950316,0.002314815,2.345094252,4324
8137.HK,HONBRIDGE,Electrical Equipment & Parts,0.43,6236591104,HKD,-0.006916599,-0.01173107,0,0.037209117,4327
8223.HK,ZYY,Medical Distribution,2.2,1055256448,HKD,0.025029935,0.059321996,0,0.459773978,4327
1780.HK,RONGZUN INT'L H,Engineering & Construction,0.88,545600000,HKD,-0.021730205,-0.063368538,0,0.000657417,4328
6162.HK,TR INTERIORS,Auto Parts,0.105,210000000,HKD,0.059428571,0.035910052,0,0.424529224,4329
8519.HK,XINXIANG ERA,Restaurants,0.245,142073056,HKD,0.029477792,0.7467903,0,51.67096774,4336
2136.HK,LIFESTYLE CHI,Department Stores,0.61,893314560,HKD,0.143434358,0.010107774,0,0.520277531,4338
1650.HK,HYGIEIA GROUP,Specialty Business Services,0.084,168000000,HKD,0.002071429,0.010304089,0.023809524,0.201071583,4347
1748.HK,XIN YUAN ENT,Marine Shipping,1.76,774400000,HKD,0.015747676,0.066788249,0,0.473365121,4351
1833.HK,PA GOODDOCTOR,Health Information Services,6.88,14630938624,HKD,-0.010700817,-0.04361853,0,0.012538137,4357
6829.HK,DRAGON RISE GP,Engineering & Construction,1.61,463680000,HKD,0.017190735,0.024301681,0,0.231150256,4359
0128.HK,ENM HOLDINGS,Apparel Retail,0.25,412664992,HKD,-0.048293411,-0.018565494,0,0.012612742,4362
6860.HK,FINGERTANGO,Electronic Gaming & Multimedia,0.127,243597440,HKD,-0.032845173,-0.010182835,0,0.0257059,4364
8427.HK,WS-SK TARGET,Building Materials,15.76,257701216,HKD,0.001381445,0.008957327,0,0.106094,4364
0697.HK,SHOUCHENG,Infrastructure Operations,1.49,10853846016,HKD,0.019451354,0.019339947,0.030201342,0.355737606,4365
8007.HK,GLOBALSTRAT,Utilities - Regulated Gas,0.031,14131660,HKD,-0.183630232,-0.023034725,0,-11.1257971,4368
0392.HK,BEIJING ENT,Conglomerates,30.25,38054498304,HKD,0.085682527,0.018810331,0.05031405,0.949105977,4370
6865.HK,FLAT GLASS,Building Products & Equipment,8.4,33853257728,HKD,0.054219287,0.049845252,0.01547619,0.733351963,4370
9929.HK,SEM HLDGS,Engineering & Construction,0.065,129999992,HKD,-0.019546155,-0.011805591,0,0.033034971,4371
0701.HK,CNT GROUP,Specialty Chemicals,0.221,420715488,HKD,0.015908613,0.004477675,0,0.135189402,4371
1855.HK,ZONQING LTD,Engineering & Construction,8.02,6616500224,HKD,0.030210533,0.128658276,0,1.333006963,4371
8501.HK,SANBASE CORP,Consulting Services,0.265,52999996,HKD,-0.027433964,-0.010618952,0,0.030096768,4375
1633.HK,SHEUNG YUE GP,Engineering & Construction,0.073,49986752,HKD,0.128514051,0.02235819,0,0.630893574,4377
2866.HK,COSCO SHIP DEV,Aerospace & Defense,0.85,26242136064,HKD,0.138525227,0.035549745,0.044705882,2.932757778,4378
6669.HK,ACOTEC-B,Medical Devices,6.87,2152982272,HKD,0.010643841,0.017539616,0,0.180479712,4379
0222.HK,MIN XIN HOLD,Insurance - Property & Casualty,1.99,1188541440,HKD,0.008468363,0.001162959,0,0.107270943,4379
1046.HK,UNIVERSE ENT,Entertainment,0.485,439716544,HKD,-0.010893381,-0.015611556,0,0.036320496,4382
3678.HK,HOLLY FUTURES,Capital Markets,2.29,7241231872,HKD,0.004480221,0.015103147,0.004366812,0.152892832,4382
8020.HK,UNITAS HOLD,Marine Shipping,0.026,67936960,HKD,-0.001207001,-0.004092225,0,0.076935254,4391
1671.HK,TIANBAO ENERGY,Utilities - Independent Power Producers,0.64,102349432,HKD,0.178017598,0.023905052,0.021875,1.448624986,4392
1787.HK,SD GOLD,Gold,23.95,1.39487E+11,HKD,0.061270468,0.090269647,0.009519833,1.690632581,4392
0718.HK,TAI UNITED HOLD,Medical Distribution,0.026,136500512,HKD,-0.145765021,-0.028160502,0,-1.732570898,4397
0711.HK,ASIA ALLIED INF,Engineering & Construction,0.45,836185472,HKD,0.205125544,0.030579879,0,1.301694452,4398
8186.HK,ALMANA,Lumber & Wood Production,0.22,25051180,HKD,-0.046544714,-0.054414784,0,0.001633377,4400
0953.HK,SHAW BROTHERS,Entertainment,0.116,164674752,HKD,-0.037498159,-0.013608186,0,0.024093194,4401
0889.HK,DATRONIX HOLD,Electronic Components,0.375,120000000,HKD,-0.124191667,-0.018324517,0,0.003023551,4403
0252.HK,SE ASIA PPT,Packaging & Containers,1.68,378705600,HKD,0.031882721,0.008230102,0.017857143,0.292811487,4407
8059.HK,GLORY FLAME,Engineering & Construction,0.013,13137800,HKD,-0.162660415,-0.033405762,0,-7.240821355,4407
2196.HK,FOSUN PHARMA,Drug Manufacturers - Specialty & Generic,13.98,60913795072,HKD,0.052584838,0.041917207,0.022889843,0.765071074,4415
2536.HK,PALASINO,Resorts & Casinos,2.9,2339122688,HKD,0.007691345,0.031876894,0,0.251458674,4416
